run_games,seed,run_mode,competitors,rotate_seats,daily_conditions,workers,code_revision,elapsed_seconds,card,free_pick_rate,free_pick_offers,free_picks,win_rate,win_credit_when_acquired,player_games_with_card,fun_added,fun_total_with_card,player_games_without_card,fun_total_without_card,offers,picks,pick_rate,acquisitions,plays,plays_without_acquisition,play_rate,win_rate_when_picked,win_rate_when_acquired
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Fancy Craft,0.12976193614721468,37931,4922,0.24915155371725525,1566.1666666666665,6286,0.1321864001301165,319060,33714,1706773,38443,5174,0.13458887183622506,6286,3021,35,0.4779307071665876,0.25360778250225485,0.24915155371725525
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Fancy Floatie,0.6067441073643848,8867,5380,0.21308377342860096,1371.833333333333,6438,-1.0905285454734823,320167,33562,1705666,8935,5380,0.6021264689423615,6438,2759,25,0.4268915364381866,0.20994423791821565,0.21308377342860096
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Fishing Boat,0.13302659520679544,39556,5262,0.2268066918397314,1441.5833333333328,6356,-0.6299745216620138,318537,33644,1707296,39877,5262,0.13195576397422074,6356,2469,28,0.3867481203007519,0.22000506778157866,0.2268066918397314
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Fishing Evening,0.0890266105154753,54377,4841,0.2850497273018928,1776.9999999999998,6234,0.9607587926424301,320782,33766,1705051,54934,5034,0.09163723741216732,6234,3746,29,0.5981159188887115,0.2874122632763872,0.2850497273018928
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Fishing Morning,0.833230198019802,6464,5386,0.27615478739675736,1805.4999999999995,6538,0.8108065638126547,335557,33462,1690276,6555,5432,0.8286803966437833,6538,6173,25,0.9405759561176291,0.28324435444280793,0.27615478739675736
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Fit to Print,0.8248882265275708,6710,5535,0.22454298232361383,1486.25,6619,-0.9896799095649484,329758,33381,1696075,6771,5535,0.8174568010633585,6619,4115,33,0.6186109440769694,0.2275368864799759,0.22454298232361383
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Floating,0.7897360703812317,6820,5386,0.2547487745098039,1662.9999999999998,6528,-0.15705723015783946,329758,33472,1696075,6904,5434,0.7870799536500579,6528,5714,32,0.8710365853658537,0.256993006993007,0.2547487745098039
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Forced Family Fun,0.13029604680021273,39487,5145,0.2546630324408102,1588.333333333333,6237,0.1282154082458149,316553,33763,1709280,39838,5145,0.12914804960088358,6237,2931,29,0.46776252792850304,0.2554907677356657,0.2546630324408102
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Grocery Store Run,0.09423987589810581,48992,4617,0.26549032362985847,1632.4999999999998,6149,0.27169319053726326,312835,33851,1712998,49638,5048,0.10169628107498288,6149,2183,96,0.34955964771817455,0.2737882989963021,0.26549032362985847
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Group Dinner,0.7776494369044181,6926,5386,0.2685715721753116,1781.1666666666665,6632,0.722991502588819,339883,33368,1685950,7075,5528,0.7813427561837456,6632,6239,113,0.9249814677538918,0.26754703328509405,0.2685715721753116
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,High-End Red,0.08656320968962906,52840,4574,0.25143818517312483,1544.3333333333328,6142,0.0645027052763325,311402,33858,1714431,53488,4993,0.09334804068202214,6142,1716,88,0.2754414125200642,0.2533213165097803,0.25143818517312483
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,High-End White,0.35197505197505197,14430,5079,0.21841471711938024,1391.0833333333328,6369,-0.8299431857777648,318119,33631,1707714,14738,5357,0.3634821549735378,6369,5032,96,0.7783449342614076,0.21568352933856016,0.21841471711938024
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Hold the Baby,0.13949147957803626,36970,5157,0.23544824250241853,1460.2499999999998,6202,0.005838002317354096,314136,33798,1711697,37265,5157,0.13838722662015296,6202,3770,26,0.6053307642903019,0.23497188287764204,0.23544824250241853
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Ice Cream Sandwich,0.34526597524255603,14945,5160,0.23068947641264903,1483.3333333333333,6430,-0.5458577999778527,322707,33570,1703126,15250,5416,0.35514754098360657,6430,5488,99,0.840557512635932,0.2333210241260463,0.23068947641264903
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Ice Wine,0.08277658045977011,55680,4609,0.258063209076175,1592.2499999999998,6170,0.3817849376542384,314477,33830,1711356,56424,5058,0.08964270523181625,6170,1684,97,0.2687091112174884,0.26644259918281266,0.258063209076175
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Johnny Appleseed,0.6283568502503414,8788,5522,0.25031967674287753,1631.3333333333328,6517,-0.08704355070407388,329584,33483,1696249,8859,5522,0.623320916582007,6517,5901,30,0.9013288529097296,0.2544066159604007,0.25031967674287753
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Kayak,0.7078118824924252,7591,5373,0.2537028611869376,1672.9166666666665,6594,0.32403063777743313,335743,33406,1690090,7647,5373,0.702628481757552,6594,6046,39,0.9115030906075682,0.2525901110490725,0.2537028611869376
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Keeper,0.6405574243152331,8324,5332,0.24764054688297102,1618.0833333333326,6534,-0.14521095845696408,330126,33466,1695707,8509,5509,0.6474321306851569,6534,6267,109,0.9433990666867379,0.2505748169661765,0.24764054688297102
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Kneeboard,0.5565742863096479,9598,5342,0.25878806458205594,1688.3333333333328,6524,0.4790601742628624,333029,33476,1692804,9683,5342,0.5516885262831767,6524,5986,29,0.9134747443918816,0.2599681767128416,0.25878806458205594
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Last Year's Shorts,0.12300353608467618,42137,5183,0.2413026211278792,1518.9999999999995,6295,-0.20030230051683162,317753,33705,1708080,42500,5183,0.12195294117647058,6295,1985,24,0.3141319829086881,0.24297382468325932,0.2413026211278792
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Leftovers,0.1279945422581407,38111,4878,0.2721015641513422,1716.4166666666665,6308,0.40317030225916994,321616,33692,1704217,38565,5212,0.13514845066770387,6308,3620,95,0.5653599875058566,0.27251215144538243,0.2721015641513422
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Long Distance Visitors,0.09771286231884058,52992,5178,0.2517854308839866,1586.4999999999993,6301,0.13877097081706324,319856,33699,1705977,53466,5178,0.09684659409718326,6301,1874,24,0.29628458498023713,0.25054718681601645,0.2517854308839866
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,M&Ms,0.6096208262591963,8835,5386,0.25669688588404005,1670.5833333333328,6508,-0.08405517089606462,329145,33492,1696688,8951,5489,0.6132275723382862,6508,5279,95,0.7994850825382402,0.26316268901439227,0.25669688588404005
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Make Plans,0.15063283617564918,33658,5070,0.24678030303030296,1520.1666666666663,6160,0.2852840717202412,313465,33840,1712368,33961,5070,0.14928889019757957,6160,3782,31,0.6108867711193668,0.2469921104536489,0.24678030303030296
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Medical Advice,0.3613594485770832,14653,5295,0.26424333123293414,1677.416666666666,6348,0.23860792524786945,322774,33652,1703059,14767,5295,0.3585697839777883,6348,3286,29,0.5152893209973342,0.26208687440982054,0.26424333123293414
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Morning Bike,0.31414882649038756,16489,5180,0.28460221080491976,1827.9999999999995,6423,0.7364875557433237,329269,33577,1696564,16641,5180,0.31127937023015445,6423,3076,31,0.4766036566470406,0.28251287001286995,0.28460221080491976
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Morning Coffee,0.32718006091118157,16089,5264,0.2606596732947131,1664.8333333333328,6387,0.0603887307519031,323799,33613,1702034,16261,5374,0.33048398007502616,6387,2542,99,0.3919210607462226,0.2626535169333829,0.2606596732947131
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Morning Run,0.11961918534586648,41490,4963,0.2788021498510003,1746.416666666666,6264,0.5857502291854573,320340,33736,1705493,41835,4963,0.1186327237958647,6264,1682,31,0.26719618745035745,0.27861172677815826,0.2788021498510003
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Morning Walk,0.7341841635789763,7287,5350,0.2225330880474219,1451.583333333333,6523,-0.8341267853930674,325809,33477,1700024,7338,5350,0.729081493594985,6523,2582,28,0.3941382994962601,0.22526479750778813,0.2225330880474219
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Movie,0.6130055511498811,8827,5411,0.23612177027372724,1538.333333333333,6515,-0.48122712418282276,327333,33485,1698500,8933,5466,0.611888503302362,6515,5751,25,0.8793577981651376,0.23769667032564948,0.23612177027372724
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Nap,0.5965490713265194,9099,5428,0.2503202172353724,1628.5833333333328,6506,-0.05685551987406967,329192,33494,1696641,9198,5488,0.5966514459665144,6506,5149,34,0.787308868501529,0.2544187317784256,0.2503202172353724
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Navy SEALing,0.16763857737904517,31210,5232,0.3766470314679894,2429.7499999999995,6451,3.0293752190341365,343107,33549,1682726,31489,5232,0.16615325986852553,6451,5016,22,0.7749111694731964,0.3867227319062181,0.3766470314679894
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,New Nos Book Entry,0.34906145538698896,15556,5430,0.219731115946534,1413.7499999999998,6434,-0.7090523162315208,322027,33566,1703806,15668,5430,0.34656624968087824,6434,4882,25,0.7558445579811116,0.21763351749539595,0.219731115946534
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Newfangled Tres Fute,0.22435951995914546,23498,5272,0.25192738448715934,1612.0833333333326,6399,0.17977828845435795,325049,33601,1700784,23712,5272,0.22233468286099864,6399,5161,26,0.8032684824902724,0.24611153262518967,0.25192738448715934
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Nos Book,0.3460440327390394,15761,5454,0.22153810408921926,1430.2499999999995,6456,-0.7634733983085624,322836,33544,1702997,15872,5454,0.3436239919354839,6456,4877,18,0.7533209762125425,0.21536181395917373,0.22153810408921926
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Nos Shirt,0.3289791969037252,16536,5440,0.24029466791393822,1541.2499999999998,6414,-0.26558676810691395,323412,33586,1702421,16671,5440,0.3263151580589047,6414,3192,25,0.4957291504892064,0.23818933823529406,0.24029466791393822
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Outdoor Movie,0.6118057902444519,8877,5431,0.23670717325539653,1538.8333333333328,6501,-0.3902172102206265,327124,33499,1698709,8952,5431,0.6066800714924039,6501,5729,30,0.8772010411881794,0.23781685386362245,0.23670717325539653
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Paddleboard,0.3950617283950617,12879,5088,0.24260559634003614,1520.1666666666665,6266,0.14159718157740997,318095,33734,1707738,12984,5088,0.39186691312384475,6266,5481,40,0.8691722169362512,0.24482442348008387,0.24260559634003614
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Paddleboat,0.10739398645442388,46362,4979,0.2947203796580919,1821.666666666666,6181,1.105872043899737,318821,33819,1707012,46740,4979,0.10652545999144201,6181,2787,24,0.4491539081385979,0.29974225078663713,0.2947203796580919
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Paint,0.79004329004329,6930,5475,0.255279550288666,1680.2499999999995,6582,0.3561018549802384,335309,33418,1690524,7035,5536,0.7869225302061122,6582,6268,39,0.9466847908170971,0.25862536127167624,0.255279550288666
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Paint Rocks,0.6173475225998398,8739,5395,0.22603485838779944,1487.0833333333326,6579,-0.595403113978044,329926,33421,1695907,8860,5459,0.6161399548532731,6579,5635,29,0.8527542372881356,0.22395737925138912,0.22603485838779944
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Photo Shoot,0.16028386532028638,31987,5127,0.21484062149607558,1341.2499999999998,6243,-1.0118174503739397,310851,33757,1714982,32260,5127,0.15892746435213886,6243,316,34,0.050342520312251074,0.21394902802158514,0.21484062149607558
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Play With the Kids,0.41620482397939274,12811,5332,0.23796770687781393,1532.7499999999995,6441,-0.18852505010571008,325191,33559,1700642,12924,5332,0.4125657691117301,6441,5060,25,0.782554902567275,0.2338865966491623,0.23796770687781393
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Poker,0.4234917161613004,12796,5419,0.21654548267326723,1399.7499999999993,6464,-0.7891277468634286,323098,33536,1702735,12895,5419,0.4202404032570764,6464,5459,29,0.8407515786231327,0.21343113735621577,0.21654548267326723
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Ponyback,0.7764456981664316,7090,5505,0.2354862487926389,1544.0833333333333,6557,-0.6015301058024463,328787,33443,1697046,7148,5505,0.7701454952434247,6557,4790,28,0.7274107820804859,0.23692098092643052,0.2354862487926389
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Potato Pancakes,0.11733346140915422,41642,4886,0.22404457761656932,1420.666666666666,6341,-0.7543726572337661,317120,33659,1708713,42105,5210,0.12373827336420852,6341,2201,100,0.3417171246700823,0.22447216890595015,0.22404457761656932
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Prime Picnic Table,0.09309022873599061,54517,5075,0.23511136216914136,1456.7499999999998,6196,-0.2369127073558701,312561,33804,1713272,54973,5075,0.0923180470412748,6196,1217,22,0.1957220971373432,0.23770114942528733,0.23511136216914136
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Pudding Chômeur,0.3416903592659602,15476,5288,0.2428990429144797,1573.4999999999995,6478,-0.26684182408703094,326635,33522,1699198,15704,5474,0.34857361181864494,6478,5545,87,0.8446306169078446,0.2489039093898429,0.2428990429144797
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Puerto Rico,0.5603667855323484,9815,5500,0.27569190069190064,1806.333333333333,6552,0.9800634900192406,337201,33448,1688632,9890,5500,0.5561172901921132,6552,6208,32,0.9428918590522479,0.27390909090909094,0.27569190069190064
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Read the Radar,0.3217740033026657,16956,5456,0.21573791348600502,1413.0833333333328,6550,-1.1385166421342063,325494,33450,1700339,17140,5549,0.3237456242707118,6550,2339,29,0.3555251557987536,0.215248993812699,0.21573791348600502
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Risk,0.5009245562130178,10816,5418,0.2877164585581418,1866.416666666666,6487,1.452359828926589,336433,33513,1689400,10921,5418,0.49610841498031316,6487,5861,39,0.8980999080600675,0.2864218038636642,0.2877164585581418
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Rouladen,0.07802123714815438,59330,4629,0.2537769206043073,1578.9999999999998,6222,-0.17573156541114798,314195,33778,1711638,60059,5064,0.08431708819660667,6222,587,85,0.09307119074044712,0.2599723538704581,0.2537769206043073
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,San Juan,0.5489787824707515,10086,5537,0.2492753623188405,1633.9999999999995,6555,0.20957109472740143,333132,33445,1692701,10161,5537,0.544926680444838,6555,6266,22,0.9527140033449901,0.24531936668472698,0.2492753623188405
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Schwank,0.32728756118990837,15934,5215,0.21546511016458952,1365.833333333333,6339,-1.0115209562879102,315648,33661,1710185,16102,5344,0.33188423798285926,6339,1801,83,0.2804422298349424,0.2171594311377246,0.21546511016458952
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Scout the Other Cottages,0.3244013337374962,16495,5351,0.26666404653356385,1696.2499999999998,6361,0.34861714244503617,324023,33639,1701810,16610,5351,0.322155328115593,6361,2381,27,0.3727301189730745,0.26339313523951907,0.26666404653356385
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Scrabble,0.40001540001540004,12987,5195,0.22981440355329946,1448.7499999999998,6304,0.025745121504428425,319408,33696,1706425,13111,5195,0.3962321714590802,6304,5388,39,0.8494403279205424,0.23103946102021175,0.22981440355329946
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Screamer Battle,0.45367357424216476,11678,5298,0.2843159834177798,1851.7499999999998,6513,1.2898147600363785,336889,33487,1688944,11807,5298,0.44871686287795376,6513,5738,25,0.8776384215356378,0.28208758021895053,0.2843159834177798
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Settlers (Cities and Knights),0.5469464889596181,10054,5499,0.2653417552508601,1722.333333333333,6491,0.6931181669673663,332511,33509,1693322,10126,5499,0.5430574758048587,6491,6213,33,0.9523298589822194,0.2642298599745408,0.2653417552508601
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Shady Spot,0.1315634376339477,37328,4911,0.2681119066560594,1685.0833333333333,6285,0.20424655593218688,319391,33715,1706442,37794,5135,0.1358681272159602,6285,3021,33,0.4781576448243115,0.26963648166179804,0.2681119066560594
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Sing Song,0.5799130342560187,9429,5468,0.23446875646596319,1510.9166666666667,6444,-0.21730007423779796,325187,33556,1700646,9505,5468,0.5752761704366123,6444,5819,35,0.8981324278438031,0.23096500853450375,0.23446875646596319
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Ski Boat,0.1384535998479129,36821,5098,0.2256769904329495,1391.7499999999995,6167,-0.6009741013183643,309198,33833,1716635,37154,5098,0.1372126823491414,6167,2265,24,0.36585365853658536,0.2211488165293579,0.2256769904329495
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Ski on Cousin's Shoulders,0.39649018441403927,13448,5332,0.22100164456778693,1433.416666666666,6486,-0.047995360060589576,328228,33514,1697605,13568,5332,0.39298349056603776,6486,5587,27,0.8578228159066482,0.21525693923480874,0.22100164456778693
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Slalom Start,0.2231933211583616,22998,5133,0.20934734513274336,1324.75,6328,-0.9402787401868054,315478,33672,1710355,23189,5133,0.22135495277933503,6328,3188,24,0.5018891687657431,0.21205922462497565,0.20934734513274336
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Sleep In,0.5596124426313106,9805,5487,0.26241351241351235,1719.3333333333328,6552,-0.03640323441208437,331632,33448,1694201,9898,5531,0.5587997575267731,6552,1855,22,0.2821721934895041,0.2626107394684505,0.26241351241351235
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Solo,0.701126154624826,7903,5541,0.25152207001522064,1652.4999999999995,6570,0.27589938948738535,334258,33430,1691575,7967,5541,0.695493912388603,6570,6124,38,0.9267554479418886,0.2513836250977561,0.25152207001522064
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Spikeball,0.492904533726502,10852,5349,0.2626806064306063,1721.0833333333326,6552,0.7854947113796698,336135,33448,1689698,10953,5349,0.4883593536017529,6552,5934,39,0.9003186162949477,0.2603134542282046,0.2626806064306063
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Splendor,0.5640894699213563,9791,5523,0.23184186331596685,1512.9999999999995,6526,-0.2138057904377817,329347,33474,1696486,9860,5523,0.5601419878296146,6526,6189,30,0.9440207443563148,0.2332367674572998,0.23184186331596685
