run_games,seed,run_mode,competitors,rotate_seats,workers,code_revision,elapsed_seconds,card,free_pick_rate,free_pick_offers,free_picks,win_rate,win_credit_when_acquired,player_games_with_card,fun_added,fun_total_with_card,player_games_without_card,fun_total_without_card,offers,picks,pick_rate,acquisitions,plays,plays_without_acquisition,play_rate,win_rate_when_picked,win_rate_when_acquired
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,5 10 15,0.8488372093023255,6708,5694,0.24779233381853466,1702.333333333333,6870,0.0437086753212057,349463,33130,1683808,6785,5694,0.8392041267501842,6870,4792,41,0.6933873534944291,0.24312141435429105,0.24779233381853466
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,7 Wonders,0.9034277664736265,6389,5772,0.2565559026791631,1806.6666666666665,7042,0.4249451407339677,360423,32958,1672848,6449,5772,0.895022484106063,7042,6392,35,0.9032075738307193,0.25710325710325704,0.2565559026791631
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,Address the Food,0.3146067415730337,17711,5572,0.24022058823529405,1633.4999999999995,6800,-0.3471066619418792,343697,33200,1689574,17820,5572,0.312682379349046,6800,4345,33,0.6358846773013318,0.24141541038525957,0.24022058823529405
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,Adventure Race,0.07317177660045411,70027,5124,0.30272211340465066,2009.1666666666663,6637,1.1007547248595841,343464,33363,1689807,70861,5124,0.07231057986762818,6637,1431,31,0.21460707858428316,0.30867811605516526,0.30272211340465066
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,After Dinner Entertainment,0.32329377748328414,16601,5367,0.20901206636500752,1385.7499999999998,6630,-1.166982066333368,330560,33370,1702711,16776,5367,0.3199213161659514,6630,1445,42,0.21657673860911272,0.20711446494006583,0.20901206636500752
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,Afternoon Coffee,0.06651532709983649,62993,4190,0.26564676616915417,1779.833333333333,6700,0.33187351530634857,342424,33300,1690847,64397,5431,0.08433622684286535,6700,5743,45,0.8514455151964418,0.2726324188301724,0.26564676616915417
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,Agricola,0.867577828397874,6585,5713,0.2707851916040824,1874.9166666666663,6924,0.7944852283895116,356508,33076,1676763,6665,5713,0.8571642910727681,6924,6108,42,0.8768303186907838,0.26975027714569105,0.2707851916040824
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,Assorted Cutlery,0.5154972599047705,11131,5738,0.22627920309588642,1578.7499999999995,6977,-0.6707065121125027,350790,33023,1682481,11244,5774,0.5135183208822484,6977,4852,0,0.6954278343127419,0.22721106107839734,0.22627920309588642
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,Aunterview,0.41948859709744296,13023,5463,0.22693242104219344,1525.6666666666665,6723,-0.854460249334096,336963,33277,1696308,13154,5463,0.4153109320358826,6723,2417,34,0.35770312268758325,0.22667642931234364,0.22693242104219344
10000,20260830,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,6c11e24060f7127fda7694092d9ef9874afd20fd,15823.009,Azul,0.9159861809045227,6368,5833,0.26125216387766875,1810.9999999999998,6932,0.4102713630504553,354717,33068,1678554,6438,5833,0.906026716371544,6932,6154,52,0.8811569301260023,0.2616006628950225,0.26125216387766875
