run_games,seed,run_mode,competitors,rotate_seats,daily_conditions,workers,code_revision,elapsed_seconds,condition,days,player_days,fun_total,average_daily_fun,overall_player_days,overall_fun_total,overall_average_daily_fun,fun_difference
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Rainy Day,7425,29700,232592,7.831380471380472,240000,2025833,8.440970833333333,-0.6095903619528613
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Beautiful Day,7715,30860,297828,9.650939727802982,240000,2025833,8.440970833333333,1.2099688944696485
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Plumbing Issue,7517,30068,251533,8.365471597711853,240000,2025833,8.440970833333333,-0.07549923562148031
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Sickness Spreading,7292,29168,219545,7.526913055403182,240000,2025833,8.440970833333333,-0.9140577779301511
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,New Arrivals,7612,30448,276681,9.087000788229112,240000,2025833,8.440970833333333,0.6460299548957789
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Brutally Hot Day,7445,29780,238902,8.022229684351913,240000,2025833,8.440970833333333,-0.4187411489814199
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Everyone Booked,7488,29952,250782,8.372796474358974,240000,2025833,8.440970833333333,-0.06817435897435864
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Normal day,7506,30024,257970,8.592126298960832,240000,2025833,8.440970833333333,0.1511554656274985
