run_games,seed,run_mode,competitors,rotate_seats,workers,code_revision,elapsed_seconds,card,free_pick_rate,free_pick_offers,free_picks,win_rate,win_credit_when_acquired,player_games_with_card,fun_added,fun_total_with_card,player_games_without_card,fun_total_without_card,offers,picks,pick_rate,acquisitions,plays,plays_without_acquisition,play_rate,win_rate_when_picked,win_rate_when_acquired
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Stretch,0.8333333333333334,6,5,0.16666666666666666,1.0,6,-1.7692307692307665,354,26,1580,6,5,0.8333333333333334,6,5,0,0.8333333333333334,0.2,0.16666666666666666
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Sunrise,0.6666666666666666,6,4,0.5714285714285714,4.0,7,6.022857142857141,456,25,1478,7,4,0.5714285714285714,7,7,0,1.0,0.5,0.5714285714285714
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Sunscreen,0.17142857142857143,35,6,0.25,2.0,8,-0.75,479,24,1455,36,7,0.19444444444444445,8,1,0,0.125,0.2857142857142857,0.25
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Sweet Lawn Chair,0.2222222222222222,18,4,0.2,1.0,5,-0.04444444444444429,302,27,1632,19,5,0.2631578947368421,5,1,0,0.2,0.2,0.2
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Tanning,0.8,5,4,0.16666666666666666,1.0,6,-1.974358974358971,353,26,1581,5,4,0.8,6,6,0,1.0,0.0,0.16666666666666666
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Teach Kid to Ski,0.2,10,2,0.3333333333333333,2.0,6,-1.3589743589743577,356,26,1578,10,2,0.2,6,1,0,0.16666666666666666,0.0,0.3333333333333333
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Tell a Story,0.2777777777777778,18,5,0.3333333333333333,2.0,6,-3.0,348,26,1586,18,5,0.2777777777777778,6,5,0,0.8333333333333334,0.4,0.3333333333333333
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Terra Mystica,0.6666666666666666,6,4,0.14285714285714285,1.0,7,-1.6571428571428513,414,25,1520,6,4,0.6666666666666666,7,6,0,0.8571428571428571,0.0,0.14285714285714285
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,The Crew,0.21052631578947367,19,4,0.3333333333333333,2.0,6,-1.974358974358971,353,26,1581,19,4,0.21052631578947367,6,5,0,0.8333333333333334,0.25,0.3333333333333333
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Thriller Book,0.4166666666666667,12,5,0.0,0.0,5,-1.9407407407407433,294,27,1640,12,5,0.4166666666666667,5,5,0,1.0,0.0,0.0
