run_games,seed,run_mode,competitors,rotate_seats,workers,code_revision,elapsed_seconds,card,free_pick_rate,free_pick_offers,free_picks,win_rate,win_credit_when_acquired,player_games_with_card,fun_added,fun_total_with_card,player_games_without_card,fun_total_without_card,offers,picks,pick_rate,acquisitions,plays,plays_without_acquisition,play_rate,win_rate_when_picked,win_rate_when_acquired
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,5 10 15,0.3273332145190994,16833,5510,0.23459496322275805,1605.3333333333333,6843,-0.31832655598621074,356520,33157,1738033,16976,5510,0.32457587181903863,6843,5020,40,0.729333139619352,0.23100423472474288,0.23459496322275805
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,7 Wonders,0.5531064078806203,10253,5671,0.25510155316606925,1779.333333333333,6975,0.17023195743422548,366218,33025,1728335,10316,5671,0.549728576967817,6975,6384,35,0.9106990014265335,0.25577499559160644,0.25510155316606925
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Address the Food,0.14460340211482814,36977,5347,0.2681906469445689,1794.9999999999995,6693,0.35239300723950606,352435,33307,1742118,37139,5347,0.14397264331295942,6693,4194,32,0.62364312267658,0.2667851131475593,0.2681906469445689
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Adventure Race,0.10222277258374095,48453,4953,0.3262193561594759,2124.6666666666665,6513,1.4812245763520266,349122,33487,1745431,48843,4953,0.10140654750936674,6513,1475,36,0.22522522522522523,0.33111245709670906,0.3262193561594759
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,After Dinner Entertainment,0.13440887838462723,38926,5232,0.23993776974806783,1593.6666666666665,6642,-0.05768552409428196,347481,33358,1747072,39214,5232,0.1334217371346968,6642,4098,35,0.6137486895312266,0.2430874108053007,0.23993776974806783
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Afternoon Coffee,0.10427891522988506,44544,4645,0.28087472201630825,1894.499999999999,6745,0.7241926533283518,357255,33255,1737298,45310,5297,0.11690576031781064,6745,5693,55,0.8372058823529411,0.28871688377068777,0.28087472201630825
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Agricola,0.46597596353087445,12065,5622,0.26001250060099035,1802.666666666666,6933,0.5179595744555456,366007,33067,1728546,12193,5622,0.46108422865578613,6933,6245,30,0.8968835272152808,0.25880469583778015,0.26001250060099035
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Assorted Cutlery,0.16339044183949505,33270,5436,0.2388019295136838,1617.1666666666667,6772,-0.45201719299495124,352065,33228,1742488,33512,5436,0.16221055144425878,6772,4456,0,0.6580035440047254,0.2401888643610498,0.2388019295136838
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Aunterview,0.8778567016676961,6476,5685,0.23863096933447256,1675.6666666666663,7022,-0.23781493920867547,366322,32978,1728231,6525,5685,0.871264367816092,7022,4909,40,0.6951288586802605,0.2381119906185869,0.23863096933447256
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Azul,0.5634463221646967,10237,5768,0.24592024975166732,1732.9999999999995,7047,0.2616702423954891,370527,32953,1724026,10311,5768,0.5594025797691785,7047,6329,34,0.8938003106905804,0.24864193250115577,0.24592024975166732
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Beach Conversation,0.6919512195121951,8200,5674,0.2513855336080716,1768.9999999999998,7037,-0.037116044058358,368269,32963,1726284,8266,5674,0.6864263247036051,7037,6353,24,0.8997309163008073,0.2549054165197979,0.2513855336080716
10000,20260831,four-megamind,"Megamind,Megamind,Megamind,Megamind",True,16,f2c321b5d754624b02635b018c9224e5e322f78b,18282.243,Beach Volleyball,0.5609982468804785,9697,5440,0.23454848701453412,1640.6666666666663,6995,-0.07016172198225945,365880,33005,1728673,9775,5440,0.5565217391304348,6995,6119,30,0.8710320284697509,0.23848039215686279,0.23454848701453412
